audience_id,audience_name,audience_type,type,category,parent,source,updated_at
"81003","Freezers","IN_MARKET","in_market","Home & Garden","Home Appliances","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"81004","Bread Makers","IN_MARKET","in_market","Home & Garden","Small Appliances","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"81005","Webcams","IN_MARKET","in_market","Computers & Peripherals","Computer Accessories & Components","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"81006","Board Games","IN_MARKET","in_market","Media & Entertainment","Media & Entertainment","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"81007","Movies on Demand","IN_MARKET","in_market","Media & Entertainment","Media & Entertainment","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"81008","Pay-per-View Sporting Events","IN_MARKET","in_market","Media & Entertainment","Media & Entertainment","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"90100","Outdoor Enthusiasts","AFFINITY","affinity","Lifestyles & Hobbies","Lifestyles & Hobbies","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"90200","Sports Fans","AFFINITY","affinity","Sports & Fitness","Sports & Fitness","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"90201","Fans of American Football","AFFINITY","affinity","Sports & Fitness","Sports Fans","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"90202","Basketball Fans","AFFINITY","affinity","Sports & Fitness","Sports Fans","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"90203","Soccer Fans","AFFINITY","affinity","Sports & Fitness","Sports Fans","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"90204","Baseball Fans","AFFINITY","affinity","Sports & Fitness","Sports Fans","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"90205","Hockey Fans","AFFINITY","affinity","Sports & Fitness","Sports Fans","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"90206","Golf Enthusiasts","AFFINITY","affinity","Sports & Fitness","Sports Fans","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"90207","Tennis Enthusiasts","AFFINITY","affinity","Sports & Fitness","Sports Fans","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"90208","Racquetball Enthusiasts","AFFINITY","affinity","Sports & Fitness","Sports Fans","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"90209","Boating & Sailing Enthusiasts","AFFINITY","affinity","Sports & Fitness","Sports Fans","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"90210","Winter Sports Enthusiasts","AFFINITY","affinity","Sports & Fitness","Sports Fans","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"90211","Water Sports Enthusiasts","AFFINITY","affinity","Sports & Fitness","Sports Fans","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"90212","Swimming Enthusiasts","AFFINITY","affinity","Sports & Fitness","Sports Fans","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"90216","Running Enthusiasts","AFFINITY","affinity","Sports & Fitness","Sports Fans","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"90217","Cycling Enthusiasts","AFFINITY","affinity","Sports & Fitness","Sports Fans","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"90218","Skiing Enthusiasts","AFFINITY","affinity","Sports & Fitness","Sports Fans","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"90300","Thrill Seekers","AFFINITY","affinity","Lifestyles & Hobbies","Lifestyles & Hobbies","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"90400","Health & Fitness Buffs","AFFINITY","affinity","Sports & Fitness","Sports & Fitness","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"90600","Green Living Enthusiasts","AFFINITY","affinity","Lifestyles & Hobbies","Lifestyles & Hobbies","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"90700","Do-It-Yourselfers","AFFINITY","affinity","Home & Garden","Home & Garden","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"90800","Cooking Enthusiasts","AFFINITY","affinity","Food & Dining","Food & Dining","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"90801","30 Minute Chefs","AFFINITY","affinity","Food & Dining","Cooking Enthusiasts","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"90802","Aspiring Chefs","AFFINITY","affinity","Food & Dining","Cooking Enthusiasts","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"90900","Shutterbugs","AFFINITY","affinity","Lifestyles & Hobbies","Lifestyles & Hobbies","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91000","Family-Focused","AFFINITY","affinity","Lifestyles & Hobbies","Lifestyles & Hobbies","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91100","Pet Lovers","AFFINITY","affinity","Lifestyles & Hobbies","Lifestyles & Hobbies","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91101","Cat Lovers","AFFINITY","affinity","Lifestyles & Hobbies","Pet Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91102","Dog Lovers","AFFINITY","affinity","Lifestyles & Hobbies","Pet Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91300","Motorcycle Enthusiasts","AFFINITY","affinity","Vehicles & Transportation","Auto Enthusiasts","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91400","Performance & Luxury Vehicle Enthusiasts","AFFINITY","affinity","Vehicles & Transportation","Auto Enthusiasts","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91401","Auto Enthusiasts","AFFINITY","affinity","Vehicles & Transportation","Vehicles & Transportation","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91500","Travel Buffs","AFFINITY","affinity","Travel","Travel","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91501","Luxury Travelers","AFFINITY","affinity","Travel","Travel Buffs","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91502","Family Vacationers","AFFINITY","affinity","Travel","Travel Buffs","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91504","Beachbound Travelers","AFFINITY","affinity","Travel","Travel Buffs","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91505","Snowbound Travelers","AFFINITY","affinity","Travel","Travel Buffs","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91600","Gamers","AFFINITY","affinity","Media & Entertainment","Media & Entertainment","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91601","Hardcore Gamers","AFFINITY","affinity","Media & Entertainment","Gamers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91602","Casual & Social Gamers","AFFINITY","affinity","Media & Entertainment","Gamers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91700","Art & Theater Aficionados","AFFINITY","affinity","Lifestyles & Hobbies","Lifestyles & Hobbies","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91800","Movie Lovers","AFFINITY","affinity","Media & Entertainment","Media & Entertainment","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91801","Action & Adventure Movie Fans","AFFINITY","affinity","Media & Entertainment","Movie Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91802","Family Movie Fans","AFFINITY","affinity","Media & Entertainment","Movie Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91803","Comedy Movie Fans","AFFINITY","affinity","Media & Entertainment","Movie Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91804","Horror Movie Fans","AFFINITY","affinity","Media & Entertainment","Movie Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91805","Romance & Drama Movie Fans","AFFINITY","affinity","Media & Entertainment","Movie Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91806","Sci-Fi & Fantasy Movie Fans","AFFINITY","affinity","Media & Entertainment","Movie Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91900","Music Lovers","AFFINITY","affinity","Media & Entertainment","Media & Entertainment","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91901","Pop Music Fans","AFFINITY","affinity","Media & Entertainment","Music Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91902","Rock Music Fans","AFFINITY","affinity","Media & Entertainment","Music Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91903","Classical Music Enthusiasts","AFFINITY","affinity","Media & Entertainment","Music Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91904","Country Music Fans","AFFINITY","affinity","Media & Entertainment","Music Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91905","Jazz Enthusiasts","AFFINITY","affinity","Media & Entertainment","Music Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91906","Blues Fans","AFFINITY","affinity","Media & Entertainment","Music Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91907","Electronic Dance Music Fans","AFFINITY","affinity","Media & Entertainment","Music Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91908","Folk & Traditional Music Enthusiasts","AFFINITY","affinity","Media & Entertainment","Music Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91909","Rap & Hip Hop Fans","AFFINITY","affinity","Media & Entertainment","Music Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91910","Metalheads","AFFINITY","affinity","Media & Entertainment","Music Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91911","Fans of Latin Music","AFFINITY","affinity","Media & Entertainment","Music Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"91912","Indie & Alternative Rock Fans","AFFINITY","affinity","Media & Entertainment","Music Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92000","Avid News Readers","AFFINITY","affinity","News & Politics","News & Politics","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92001","Avid World News Readers","AFFINITY","affinity","News & Politics","Avid News Readers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92002","Avid Business News Readers","AFFINITY","affinity","News & Politics","Avid News Readers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92005","Avid Local News Readers","AFFINITY","affinity","News & Politics","Avid News Readers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92006","Entertainment News Enthusiasts","AFFINITY","affinity","News & Politics","Avid News Readers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92007","Women's Media Fans","AFFINITY","affinity","News & Politics","Avid News Readers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92008","Men's Media Fans","AFFINITY","affinity","News & Politics","Avid News Readers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92300","Foodies","AFFINITY","affinity","Food & Dining","Food & Dining","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92400","Nightlife Enthusiasts","AFFINITY","affinity","Lifestyles & Hobbies","Lifestyles & Hobbies","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92500","Shopping Enthusiasts","AFFINITY","affinity","Shoppers","Shoppers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92501","Luxury Shoppers","AFFINITY","affinity","Shoppers","Shoppers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92502","Value Shoppers","AFFINITY","affinity","Shoppers","Shoppers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92503","Bargain Hunters","AFFINITY","affinity","Shoppers","Shoppers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92504","Fashionistas","AFFINITY","affinity","Lifestyles & Hobbies","Lifestyles & Hobbies","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92505","Beauty Mavens","AFFINITY","affinity","Beauty & Wellness","Beauty & Wellness","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92507","Technophiles","AFFINITY","affinity","Technology","Technology","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92508","Home Decor Enthusiasts","AFFINITY","affinity","Home & Garden","Home & Garden","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92601","Avid Investors","AFFINITY","affinity","Banking & Finance","Banking & Finance","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92702","Avid Political News Readers","AFFINITY","affinity","News & Politics","Avid News Readers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92800","TV Lovers","AFFINITY","affinity","Media & Entertainment","Media & Entertainment","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92801","Documentary & Nonfiction TV Fans","AFFINITY","affinity","Media & Entertainment","TV Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92802","TV Drama Fans","AFFINITY","affinity","Media & Entertainment","TV Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92803","Family Television Fans","AFFINITY","affinity","Media & Entertainment","TV Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92804","Game, Reality & Talk Show Fans","AFFINITY","affinity","Media & Entertainment","TV Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92805","Sci-Fi & Fantasy TV Fans","AFFINITY","affinity","Media & Entertainment","TV Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92806","TV Comedy Fans","AFFINITY","affinity","Media & Entertainment","TV Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92900","Fast Food Cravers","AFFINITY","affinity","Food & Dining","Food & Dining","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92901","Shoppers","AFFINITY","affinity","","","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92902","Fight & Wrestling Fans","AFFINITY","affinity","Sports & Fitness","Sports Fans","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92903","Motor Sports Enthusiasts","AFFINITY","affinity","Sports & Fitness","Sports Fans","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92904","Action Game Fans","AFFINITY","affinity","Media & Entertainment","Gamers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92905","Adventure & Strategy Game Fans","AFFINITY","affinity","Media & Entertainment","Gamers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92906","Driving & Racing Game Fans","AFFINITY","affinity","Media & Entertainment","Gamers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92907","Roleplaying Game Fans","AFFINITY","affinity","Media & Entertainment","Gamers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92908","Shooter Game Fans","AFFINITY","affinity","Media & Entertainment","Gamers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92909","Sports Game Fans","AFFINITY","affinity","Media & Entertainment","Gamers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92910","Mobile Enthusiasts","AFFINITY","affinity","Technology","Technology","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92911","Social Media Enthusiasts","AFFINITY","affinity","Technology","Technology","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92912","Truck & SUV Enthusiasts","AFFINITY","affinity","Vehicles & Transportation","Auto Enthusiasts","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92913","Business Professionals","AFFINITY","affinity","Lifestyles & Hobbies","Lifestyles & Hobbies","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92914","Comics & Animation Fans","AFFINITY","affinity","Media & Entertainment","Media & Entertainment","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92915","World Music Fans","AFFINITY","affinity","Media & Entertainment","Music Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92916","Fans of South Asian Film","AFFINITY","affinity","Media & Entertainment","Movie Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92917","Cricket Enthusiasts","AFFINITY","affinity","Sports & Fitness","Sports Fans","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92918","Rugby Enthusiasts","AFFINITY","affinity","Sports & Fitness","Sports Fans","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92919","Fans of Australian Football","AFFINITY","affinity","Sports & Fitness","Sports Fans","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92920","Potential US Voters","AFFINITY","affinity","News & Politics","News & Politics","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92921","Left-Leaning (Potential US Voters)","AFFINITY","affinity","News & Politics","Potential US Voters","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92922","Right-Leaning (Potential US Voters)","AFFINITY","affinity","News & Politics","Potential US Voters","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92923","Book Lovers","AFFINITY","affinity","Media & Entertainment","Media & Entertainment","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92924","Business Travelers","AFFINITY","affinity","Travel","Travel","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92925","Audiophiles","AFFINITY","affinity","Technology","Technophiles","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92926","Home Automation Enthusiasts","AFFINITY","affinity","Technology","Technophiles","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92927","High-End Computer Aficionados","AFFINITY","affinity","Technology","Technophiles","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92928","Cruise Fans","AFFINITY","affinity","Travel","Travel Buffs","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92929","Timeshare Owners","AFFINITY","affinity","Travel","Travel Buffs","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92930","Light TV Viewers","AFFINITY","affinity","Media & Entertainment","Media & Entertainment","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92931","Cloud Services Power Users","AFFINITY","affinity","Technology","Technophiles","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92932","Gardening Enthusiasts","AFFINITY","affinity","Home & Garden","Home & Garden","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92933","Independent Film Fans","AFFINITY","affinity","Media & Entertainment","Movie Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92934","Documentary Film Fans","AFFINITY","affinity","Media & Entertainment","Movie Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92935","Live Sports Viewers","AFFINITY","affinity","Media & Entertainment","Viewership Behavior","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92936","Travel TV Fans","AFFINITY","affinity","Media & Entertainment","TV Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92937","Home & Real Estate TV Fans","AFFINITY","affinity","Media & Entertainment","TV Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92938","Recreational Baseball & Softball Players","AFFINITY","affinity","Sports & Fitness","Baseball Fans","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92939","Recreational Soccer Players","AFFINITY","affinity","Sports & Fitness","Soccer Fans","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92940","Recreational Basketball Players","AFFINITY","affinity","Sports & Fitness","Basketball Fans","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92941","TV Western Fans","AFFINITY","affinity","Media & Entertainment","TV Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92942","Food & Cooking TV Show Fans","AFFINITY","affinity","Media & Entertainment","TV Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92943","Yoga Lovers","AFFINITY","affinity","Sports & Fitness","Health & Fitness Buffs","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92944","Avid Fishers","AFFINITY","affinity","Lifestyles & Hobbies","Outdoor Enthusiasts","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92945","Travel","AFFINITY","affinity","","","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92946","Home & Garden","AFFINITY","affinity","","","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92947","Lifestyles & Hobbies","AFFINITY","affinity","","","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92948","Technology","AFFINITY","affinity","","","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92949","News & Politics","AFFINITY","affinity","","","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92950","Sports & Fitness","AFFINITY","affinity","","","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92951","Transportation Modes","AFFINITY","affinity","Vehicles & Transportation","Vehicles & Transportation","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92952","Shoppers by Store Type","AFFINITY","affinity","Shoppers","Shoppers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92953","Undecided (Potential US Voters)","AFFINITY","affinity","News & Politics","Potential US Voters","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92954","Olympics Fans","AFFINITY","affinity","Sports & Fitness","Sports Fans","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92955","Vegetarians & Vegans","AFFINITY","affinity","Food & Dining","Food & Dining","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92956","Vegans","AFFINITY","affinity","Food & Dining","Vegetarians & Vegans","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92957","Prefers Organic Food","AFFINITY","affinity","Food & Dining","Food & Dining","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92958","Mindfulness & Meditation Enthusiasts","AFFINITY","affinity","Lifestyles & Hobbies","Lifestyles & Hobbies","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92959","Homeschooling Parents","AFFINITY","affinity","Lifestyles & Hobbies","Family-Focused","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92960","Charitable Donors & Volunteers","AFFINITY","affinity","Lifestyles & Hobbies","Lifestyles & Hobbies","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92961","PC Gamers","AFFINITY","affinity","Media & Entertainment","Gamers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92962","Console Gamers","AFFINITY","affinity","Media & Entertainment","Gamers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92963","Esports Fans","AFFINITY","affinity","Media & Entertainment","Gamers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92964","Weightlifters","AFFINITY","affinity","Sports & Fitness","Health & Fitness Buffs","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92965","Fans of New & Upcoming Video Games","AFFINITY","affinity","Media & Entertainment","Gamers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92966","Fans of New & Upcoming Movies","AFFINITY","affinity","Media & Entertainment","Movie Lovers","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92967","Consumer Moments","AFFINITY","affinity","","","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92968","Connecting","AFFINITY","affinity","Consumer Moments","Consumer Moments","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92969","Creating","AFFINITY","affinity","Consumer Moments","Consumer Moments","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92970","Laughing","AFFINITY","affinity","Consumer Moments","Consumer Moments","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92971","Learning","AFFINITY","affinity","Consumer Moments","Consumer Moments","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92972","Positivity","AFFINITY","affinity","Consumer Moments","Consumer Moments","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92973","Planning","AFFINITY","affinity","Consumer Moments","Consumer Moments","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92974","Problem-Solving","AFFINITY","affinity","Consumer Moments","Consumer Moments","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92975","Viewership Behavior","AFFINITY","affinity","Media & Entertainment","Media & Entertainment","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
"92976","Cord Cutters","AFFINITY","affinity","Media & Entertainment","Viewership Behavior","https://developers.google.com/static/google-ads/api/data/tables/affinity-categories.csv","2026-08-09"
